EmployeeID,Age,Gender,MaritalStatus,Department,JobRole,EducationLevel,EducationField,BusinessTravel,DistanceFromHome,NumCompaniesWorked,TotalWorkingYears,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrentManager,TrainingTimesLastYear,StockOptionLevel,OverTime,Salary,MonthlyIncome,JobSatisfaction,EnvironmentSatisfaction,RelationshipSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Attrition
1740,46,Female,Single,Operations,Operations Manager,High School,Other,Travel_Rarely,5,0,9,8,1.0,2,5.0,0,No,47973.0,3997.0,4.0,3.0,1,4,4,3,No
1741,39,Female,Married,Engineering,Software Engineer,Associate,Medical,Travel_Rarely,1,1,4,1,1.0,0,4.0,0,No,60667.0,5055.0,4.0,4.0,1,3,4,4,No
1742,41,Male,Married,IT Support,IT Technician,Bachelor's,Medical,Travel_Rarely,1,4,2,1,0.0,1,2.0,3,No,59946.0,4995.0,3.0,4.0,1,4,3,3,Yes
1743,42,Female,Married,Legal,Legal Advisor,Bachelor's,Other,Non-Travel,21,0,7,2,0.0,0,4.0,1,No,84214.0,7017.0,3.0,4.0,3,2,4,4,No
1744,25,Male,Married,Marketing,Content Strategist,Master's,Life Sciences,Travel_Rarely,30,6,0,0,0.0,0,2.0,2,No,73000.0,6083.0,4.0,2.0,4,2,3,4,No
1745,49,Male,Married,HR,HR Manager,Bachelor's,Life Sciences,Travel_Frequently,6,0,6,0,0.0,0,5.0,1,No,59080.0,4923.0,3.0,2.0,4,1,2,3,Yes
1746,36,Male,Married,Operations,Supply Chain Executive,Bachelor's,Technical Degree,Travel_Rarely,35,2,7,6,1.0,0,1.0,1,Yes,55969.0,4664.0,3.0,1.0,3,2,4,4,Yes
1747,25,Male,Divorced,Legal,Compliance Officer,Master's,Medical,Travel_Rarely,9,3,7,19,0.0,0,3.0,2,No,88147.0,7345.0,2.0,2.0,1,3,2,4,No
1748,33,Female,Married,Marketing,Brand Executive,Bachelor's,Human Resources,Travel_Frequently,11,3,13,6,1.0,5,1.0,0,No,75602.0,6300.0,4.0,3.0,3,3,4,3,No
1749,31,Male,Married,HR,Recruiter,Master's,Other,Travel_Rarely,1,2,10,4,0.0,2,5.0,3,No,67677.0,5639.0,1.0,4.0,3,1,2,4,No
1750,26,Female,Married,Marketing,Brand Executive,Bachelor's,Life Sciences,Travel_Rarely,4,2,8,8,3.0,2,2.0,1,Yes,77672.0,6472.0,4.0,1.0,2,1,4,3,No
1751,25,Female,Married,Engineering,Tech Lead,Associate,Other,Travel_Frequently,5,1,7,0,0.0,0,4.0,1,No,71049.0,5920.0,1.0,4.0,4,2,4,3,Yes
1752,52,Female,Divorced,Marketing,Brand Executive,Associate,Human Resources,Travel_Frequently,17,4,5,0,0.0,0,5.0,0,No,66824.0,5568.0,1.0,3.0,1,1,1,3,No
1753,48,Male,Single,HR,HR Manager,High School,Technical Degree,Non-Travel,6,0,6,0,0.0,0,0.0,0,No,43302.0,3608.0,4.0,4.0,4,4,4,3,Yes
1754,31,Female,Married,IT Support,Network Engineer,Bachelor's,Medical,Non-Travel,2,4,9,6,,1,4.0,0,No,72068.0,6005.0,1.0,3.0,4,1,3,2,Yes
1755,23,Male,Single,HR,HR Executive,PhD,Human Resources,Travel_Rarely,12,0,4,1,0.0,1,4.0,0,No,76085.0,6340.0,1.0,3.0,1,2,2,3,Yes
1756,39,Male,Married,HR,Recruiter,Bachelor's,Technical Degree,Travel_Frequently,3,9,3,3,1.0,0,5.0,0,Yes,53562.0,4463.0,4.0,1.0,1,1,3,4,Yes
1757,22,Female,Divorced,Engineering,DevOps Engineer,Bachelor's,Medical,Travel_Frequently,8,3,3,3,3.0,3,6.0,1,Yes,65807.0,5483.0,4.0,4.0,1,1,3,3,No
1758,22,Male,Married,Sales,Account Manager,Associate,Technical Degree,Non-Travel,3,7,4,4,1.0,0,2.0,3,No,57886.0,4823.0,3.0,4.0,2,3,3,3,No
1759,55,Female,Single,IT Support,Support Specialist,Associate,Life Sciences,Travel_Rarely,5,0,9,3,1.0,0,0.0,0,Yes,684.58,5704.0,4.0,,4,3,1,3,No
1760,41,Male,Single,HR,Recruiter,Master's,Human Resources,Travel_Rarely,11,1,1,1,0.0,1,0.0,3,No,66595.0,5549.0,2.0,3.0,1,4,2,3,Yes
1761,28,Male,Married,HR,HR Manager,Master's,Life Sciences,Travel_Rarely,5,0,10,18,0.0,2,1.0,1,Yes,76641.0,6386.0,1.0,1.0,4,2,1,4,No
1762,36,Female,Divorced,Operations,Operations Analyst,PhD,Medical,Travel_Rarely,10,2,16,14,0.0,3,5.0,0,No,106138.0,8844.0,2.0,2.0,2,3,4,4,No
1763,25,Female,Married,Finance,Auditor,Master's,Technical Degree,Travel_Frequently,16,2,7,19,1.0,16,1.0,1,No,104524.0,8710.0,2.0,4.0,3,1,4,2,No
1764,28,Male,Single,Engineering,Software Engineer,Bachelor's,Technical Degree,Travel_Rarely,30,1,6,0,0.0,0,6.0,0,Yes,92224.0,7685.0,3.0,4.0,3,3,3,4,No
1765,44,Male,Single,Marketing,Marketing Analyst,Bachelor's,Technical Degree,Travel_Frequently,1,2,2,0,0.0,0,0.0,2,No,52340.0,4361.0,4.0,4.0,1,1,2,2,No
1766,40,Male,Married,Marketing,Brand Executive,Master's,Technical Degree,Travel_Rarely,26,1,15,10,3.0,4,2.0,3,No,92839.0,,2.0,2.0,3,1,1,4,Yes
1767,35,Female,Married,Marketing,Marketing Analyst,Bachelor's,Medical,Non-Travel,15,0,16,10,2.0,1,4.0,0,Yes,74272.0,6189.0,2.0,3.0,4,1,4,3,Yes
1768,50,Female,Married,Operations,Operations Manager,Associate,Life Sciences,Non-Travel,1,0,9,3,3.0,1,0.0,0,No,62604.0,5217.0,2.0,3.0,3,1,2,4,No
1769,57,Male,Married,IT Support,IT Technician,Master's,Other,Non-Travel,2,3,8,4,4.0,2,3.0,1,Yes,79262.0,6605.0,4.0,4.0,3,4,4,4,No
1770,46,Female,Married,Legal,Contracts Manager,PhD,Medical,Travel_Rarely,7,1,1,0,0.0,0,0.0,1,No,85782.0,7148.0,2.0,3.0,2,4,3,4,No
1771,28,Male,Divorced,Sales,Sales Representative,Bachelor's,Human Resources,Non-Travel,15,1,6,5,3.0,0,3.0,1,No,56632.0,4719.0,3.0,2.0,4,4,4,3,No
1772,35,Male,Single,IT Support,Systems Analyst,Master's,Medical,Non-Travel,6,0,10,8,2.0,0,1.0,1,Yes,93942.0,7828.0,2.0,3.0,4,4,3,3,No
1773,23,Female,Single,Legal,Legal Executive,PhD,Human Resources,Non-Travel,11,5,5,7,2.0,7,4.0,1,Yes,100543.0,8378.0,2.0,4.0,4,2,4,2,Yes
1774,42,Male,Married,HR,Training Specialist,Bachelor's,Medical,Travel_Rarely,17,4,6,3,1.0,0,0.0,3,Yes,53841.0,4486.0,2.0,4.0,3,1,1,4,No
1775,41,Male,Married,Operations,Operations Manager,Bachelor's,Marketing,Travel_Frequently,20,2,1,0,0.0,0,2.0,0,No,58335.0,4861.0,3.0,1.0,3,3,4,3,No
1776,32,Female,Single,HR,HR Manager,Bachelor's,Life Sciences,Travel_Rarely,1,5,4,0,0.0,0,0.0,0,Yes,58719.0,4893.0,4.0,3.0,2,1,2,4,Yes
1777,27,Female,Divorced,IT Support,Support Specialist,Bachelor's,Life Sciences,Travel_Rarely,7,0,9,2,0.0,1,2.0,0,No,74513.0,6209.0,2.0,4.0,1,4,3,4,Yes
1778,38,Male,Divorced,Finance,Auditor,PhD,Life Sciences,Travel_Rarely,4,4,6,0,0.0,0,2.0,0,No,110652.0,,1.0,3.0,4,1,4,4,Yes
1779,22,Male,Married,Sales,Sales Representative,Bachelor's,Medical,Travel_Rarely,24,3,4,3,0.0,2,5.0,1,No,58708.0,4892.0,3.0,4.0,4,3,1,3,Yes
1780,28,Male,Married,Sales,Sales Manager,Master's,Human Resources,Non-Travel,1,0,10,11,3.0,1,5.0,0,No,74116.0,6176.0,4.0,2.0,4,4,4,2,No
1781,34,Female,Married,IT Support,Support Specialist,Master's,Medical,Travel_Rarely,18,0,4,0,0.0,0,5.0,3,Yes,76729.0,6394.0,4.0,,3,1,4,4,No
1782,38,Male,Single,Engineering,Software Engineer,Master's,Life Sciences,Travel_Rarely,2,0,2,0,0.0,0,2.0,2,No,87381.0,7281.0,2.0,2.0,1,1,1,4,No
1783,50,Male,Married,HR,Training Specialist,Master's,Marketing,Non-Travel,3,3,4,1,1.0,0,3.0,2,Yes,63156.0,5263.0,2.0,2.0,1,2,1,4,Yes
1784,33,Male,Married,Sales,Sales Executive,Bachelor's,Other,Non-Travel,1,5,15,13,2.0,0,,0,No,79062.0,6588.0,4.0,2.0,4,3,1,3,No
1785,47,Male,Single,HR,HR Manager,Master's,Other,Travel_Frequently,2,0,7,1,0.0,0,3.0,0,No,68069.0,5672.0,2.0,2.0,4,3,4,3,Yes
1786,28,Female,Single,Marketing,Marketing Analyst,Master's,Other,Non-Travel,7,0,6,0,0.0,0,0.0,1,No,90203.0,7516.0,1.0,1.0,4,3,1,3,No
1787,45,Male,Single,Legal,Legal Advisor,PhD,Other,Travel_Rarely,1,1,23,20,2.0,2,2.0,1,No,140554.0,,3.0,1.0,3,3,4,3,No
1788,47,Male,Married,Operations,Operations Analyst,Bachelor's,Medical,Travel_Rarely,1,0,8,8,3.0,2,6.0,0,Yes,56401.0,4700.0,4.0,3.0,4,4,4,3,No
1789,48,Male,Married,HR,Recruiter,Bachelor's,Other,Non-Travel,10,0,4,3,0.0,2,2.0,0,No,54991.0,4582.0,2.0,2.0,2,2,1,2,Yes
1790,30,Female,Single,IT Support,Systems Analyst,Bachelor's,Human Resources,Travel_Rarely,18,3,10,8,1.0,1,0.0,0,Yes,60673.0,5056.0,4.0,4.0,4,2,4,4,No
1791,36,Female,Married,Legal,Legal Executive,Associate,Human Resources,Travel_Rarely,1,3,5,3,3.0,0,0.0,1,No,74545.0,6212.0,1.0,3.0,2,3,3,4,No
1792,24,Female,Married,Operations,Supply Chain Executive,Master's,Medical,Travel_Rarely,1,4,5,3,0.0,3,1.0,3,No,72022.0,6001.0,1.0,4.0,3,4,2,3,No
1793,31,Female,Married,Legal,Legal Executive,Bachelor's,Human Resources,Travel_Frequently,2,2,5,1,1.0,0,2.0,1,No,77570.0,6464.0,3.0,2.0,2,2,4,3,Yes
1794,28,Female,Married,HR,Recruiter,Associate,Technical Degree,Travel_Frequently,16,1,5,4,0.0,2,1.0,0,Yes,42104.0,3508.0,3.0,1.0,4,4,2,4,No
1795,59,Female,Married,Legal,Compliance Officer,Bachelor's,Life Sciences,Travel_Rarely,6,0,4,0,0.0,0,6.0,2,No,77179.0,6431.0,2.0,3.0,3,4,3,3,Yes
1796,46,Male,Married,Engineering,Tech Lead,Master's,Other,Travel_Rarely,1,0,7,2,2.0,2,0.0,0,Yes,95343.0,7945.0,2.0,4.0,4,1,3,3,No
1797,44,Female,Married,IT Support,IT Technician,Bachelor's,Medical,Travel_Rarely,22,0,12,6,0.0,3,3.0,0,No,63804.0,5317.0,4.0,3.0,1,3,4,3,No
1798,48,Female,Married,Operations,Operations Manager,Associate,Marketing,Travel_Rarely,9,0,20,13,2.0,1,6.0,0,No,76005.0,6333.0,4.0,1.0,4,3,4,3,No
1799,26,Male,Married,Sales,Sales Executive,Master's,Other,Travel_Frequently,24,0,1,0,0.0,0,2.0,0,No,59038.0,4919.0,2.0,2.0,1,2,2,3,Yes
1800,22,Female,Married,Engineering,DevOps Engineer,Bachelor's,Life Sciences,Travel_Rarely,14,3,4,1,1.0,1,2.0,0,No,70917.0,5909.0,2.0,1.0,2,4,2,3,Yes
1801,31,Male,Married,Sales,Sales Executive,Master's,Other,Non-Travel,3,1,5,0,0.0,0,3.0,0,No,61152.0,5096.0,2.0,2.0,2,3,3,3,No
1802,25,Female,Married,Legal,Legal Advisor,Master's,Other,Non-Travel,16,2,7,3,1.0,0,2.0,1,Yes,95108.0,7925.0,1.0,2.0,2,4,1,3,No
1803,44,Female,Single,IT Support,Systems Analyst,Bachelor's,Life Sciences,Travel_Rarely,6,1,14,10,0.0,0,3.0,0,No,79355.0,6612.0,,2.0,2,3,3,3,No
1804,39,Female,Single,Sales,Sales Representative,Master's,Other,Non-Travel,5,0,4,0,0.0,0,4.0,2,No,60117.0,5009.0,4.0,1.0,2,2,3,4,No
1805,45,Male,Married,Sales,Sales Manager,Bachelor's,Marketing,Travel_Rarely,5,1,8,4,2.0,4,2.0,1,No,69566.0,5797.0,2.0,2.0,3,2,4,4,No
1806,22,Female,Married,HR,Training Specialist,Bachelor's,Human Resources,Travel_Rarely,1,0,1,0,0.0,0,2.0,3,No,56305.0,4692.0,2.0,1.0,1,1,1,3,Yes
1807,23,Male,Married,IT Support,Systems Analyst,Associate,Marketing,Travel_Frequently,13,2,5,11,1.0,5,,0,Yes,63399.0,5283.0,3.0,1.0,3,4,1,3,Yes
1808,47,Male,Divorced,Marketing,Marketing Analyst,PhD,Other,Travel_Frequently,12,3,9,4,0.0,4,5.0,1,No,101339.0,8444.0,2.0,1.0,1,1,2,3,No
1809,38,Male,Single,Legal,Legal Advisor,Master's,Medical,Travel_Rarely,12,8,14,9,1.0,0,,2,No,106696.0,8891.0,1.0,1.0,4,4,4,3,No
1810,23,Female,Single,Finance,Finance Manager,Master's,Medical,Non-Travel,1,3,5,5,4.0,5,,1,No,87674.0,7306.0,2.0,2.0,4,1,1,4,No
1811,45,Female,Married,Marketing,Marketing Analyst,Bachelor's,Life Sciences,Travel_Rarely,6,0,4,2,2.0,0,1.0,1,No,65055.0,5421.0,2.0,3.0,3,2,3,4,No
1812,29,Female,Married,Operations,Supply Chain Executive,Associate,Other,Travel_Rarely,9,0,8,2,2.0,1,3.0,2,No,54392.0,,4.0,1.0,3,2,3,4,No
1813,38,Male,Married,HR,HR Executive,Bachelor's,Other,Travel_Rarely,11,1,9,5,0.0,0,4.0,1,No,62063.0,5171.0,2.0,2.0,2,4,1,4,No
1814,34,Male,Married,Sales,Account Manager,PhD,Other,Travel_Rarely,4,1,6,0,0.0,0,5.0,2,No,950.4,7920.0,3.0,4.0,1,3,3,3,Yes
1815,38,Male,Married,Operations,Logistics Coordinator,Master's,Life Sciences,Travel_Rarely,12,5,4,3,0.0,0,2.0,0,No,64305.0,5358.0,2.0,1.0,1,4,2,4,No
1816,52,Male,Single,Marketing,Marketing Analyst,PhD,Medical,Non-Travel,4,0,6,4,2.0,3,2.0,1,Yes,102471.0,8539.0,2.0,2.0,1,1,3,3,Yes
1817,50,Female,Married,Finance,Finance Manager,Bachelor's,Medical,Travel_Rarely,5,1,3,0,0.0,0,5.0,1,Yes,79149.0,6595.0,4.0,1.0,4,1,4,3,No
1818,42,Female,Divorced,Engineering,DevOps Engineer,Master's,Human Resources,Travel_Rarely,5,0,14,13,6.0,3,0.0,0,No,101414.0,8451.0,,4.0,1,4,1,3,No
1819,22,Male,Married,Engineering,DevOps Engineer,Bachelor's,Marketing,Travel_Rarely,22,2,4,3,2.0,2,4.0,2,No,68748.0,5729.0,3.0,3.0,4,2,4,3,No
1820,22,Female,Married,Legal,Legal Advisor,Bachelor's,Technical Degree,Travel_Rarely,12,4,4,0,0.0,0,1.0,0,No,66360.0,5530.0,1.0,3.0,1,4,2,4,No
1821,42,Male,Married,IT Support,IT Technician,Master's,Life Sciences,Non-Travel,43,0,2,0,0.0,0,5.0,1,No,69473.0,5789.0,4.0,2.0,4,1,3,3,Yes
1822,57,Male,Married,Legal,Legal Advisor,Associate,Medical,Travel_Frequently,10,9,13,8,0.0,1,5.0,0,No,89739.0,7478.0,1.0,4.0,4,3,4,2,No
1823,35,Female,Single,IT Support,Support Specialist,High School,Technical Degree,Non-Travel,14,2,7,1,1.0,1,4.0,0,Yes,52456.0,4371.0,3.0,4.0,4,2,2,3,Yes
1824,22,Male,Married,Operations,Supply Chain Executive,Bachelor's,Other,Non-Travel,6,7,4,14,4.0,1,0.0,0,No,51940.0,4328.0,1.0,2.0,2,2,3,3,No
1825,34,Male,Single,Sales,Sales Executive,Bachelor's,Marketing,Travel_Frequently,13,3,8,8,0.0,1,1.0,0,No,69624.0,5802.0,3.0,2.0,4,2,2,4,No
1826,32,Male,Divorced,Engineering,Senior Engineer,Master's,Human Resources,Non-Travel,2,1,12,7,7.0,1,3.0,0,No,97434.0,8119.0,1.0,2.0,2,4,3,4,No
1827,29,Female,Married,Operations,Logistics Coordinator,High School,Other,Travel_Rarely,1,2,9,4,2.0,0,3.0,2,No,48864.0,4072.0,2.0,2.0,4,4,2,3,No
1828,44,Male,Married,Sales,Sales Representative,Associate,Life Sciences,Non-Travel,2,0,10,4,0.0,0,2.0,3,No,59018.0,4918.0,3.0,4.0,3,4,3,3,No
1829,44,Male,Married,Legal,Contracts Manager,Bachelor's,Other,Non-Travel,1,0,22,15,1.0,1,4.0,1,No,111882.0,9323.0,4.0,3.0,1,3,3,4,No
1830,56,Female,Single,Operations,Operations Analyst,Bachelor's,Marketing,Travel_Rarely,4,0,6,0,0.0,0,1.0,2,No,59491.0,4957.0,4.0,3.0,3,4,2,4,No
1831,24,Female,Single,Marketing,Content Strategist,Master's,Human Resources,Travel_Rarely,17,1,5,5,5.0,2,2.0,0,No,83052.0,6921.0,2.0,1.0,3,2,2,3,No
1832,28,Female,Divorced,Legal,Legal Executive,Bachelor's,Technical Degree,Travel_Rarely,9,8,1,1,1.0,1,4.0,3,No,78721.0,6560.0,3.0,2.0,3,1,3,3,Yes
1833,39,Female,Married,Marketing,Content Strategist,PhD,Technical Degree,Travel_Rarely,8,1,10,3,1.0,3,0.0,0,No,108429.0,9035.0,3.0,1.0,4,4,1,3,No
1834,37,Male,Married,Sales,Sales Executive,Master's,Marketing,Non-Travel,4,1,8,2,0.0,2,4.0,1,No,85000.0,,1.0,4.0,2,1,1,1,Yes
1835,42,Female,Divorced,Marketing,Marketing Manager,Bachelor's,Human Resources,Travel_Rarely,19,1,6,1,0.0,1,3.0,0,No,65573.0,5464.0,2.0,2.0,1,3,2,3,No
1836,49,Female,Married,HR,HR Executive,Bachelor's,Human Resources,Non-Travel,5,0,1,0,0.0,0,1.0,0,No,43001.0,3583.0,2.0,4.0,2,2,4,3,Yes
1837,37,Female,Married,Finance,Auditor,Bachelor's,Human Resources,Non-Travel,1,0,9,8,5.0,0,4.0,2,No,92648.0,7720.0,1.0,4.0,4,4,2,4,Yes
1838,36,Female,Married,Finance,Accountant,Master's,Technical Degree,Travel_Rarely,1,0,13,8,4.0,3,5.0,0,No,123713.0,10309.0,3.0,1.0,4,4,4,3,No
1839,41,Male,Single,IT Support,Systems Analyst,Master's,Medical,Travel_Rarely,1,1,4,0,0.0,0,4.0,0,No,77728.0,6477.0,2.0,3.0,2,4,4,4,No
1840,30,Female,Married,Legal,Legal Advisor,Bachelor's,Marketing,Travel_Rarely,1,0,8,8,5.0,7,2.0,1,Yes,71629.0,5969.0,4.0,4.0,1,4,3,3,No
1841,42,Male,Married,Marketing,Marketing Analyst,PhD,Marketing,Non-Travel,3,1,4,2,2.0,2,1.0,0,Yes,90899.0,7574.0,2.0,1.0,1,3,1,3,No
1842,38,Male,Married,Finance,Accountant,Bachelor's,Marketing,Non-Travel,5,1,17,17,1.0,2,1.0,0,No,86563.0,7213.0,1.0,1.0,2,3,4,4,No
1843,58,Male,Married,Engineering,Software Engineer,Master's,Marketing,Travel_Rarely,1,0,1,0,,0,1.0,2,No,89993.0,7499.0,3.0,2.0,2,2,2,4,No
1844,41,Male,Married,Sales,Sales Executive,Bachelor's,Medical,Travel_Frequently,1,1,9,9,0.0,0,5.0,0,No,65170.0,5430.0,2.0,3.0,3,4,2,3,No
1845,40,Male,Single,Sales,Sales Executive,PhD,Medical,Travel_Rarely,1,2,2,2,2.0,2,6.0,1,No,75347.0,6278.0,4.0,4.0,4,4,3,4,No
1846,52,Male,Married,IT Support,Systems Analyst,Bachelor's,Technical Degree,Non-Travel,7,5,21,16,5.0,0,2.0,1,No,80616.0,6718.0,3.0,3.0,1,4,4,3,No
1847,38,Female,Divorced,Marketing,Brand Executive,Master's,Medical,Travel_Rarely,3,0,4,2,2.0,1,3.0,0,Yes,70815.0,5901.0,2.0,3.0,4,2,2,2,Yes
1848,30,Male,Married,Legal,Legal Executive,Master's,Technical Degree,Non-Travel,1,0,7,5,4.0,4,5.0,2,No,91958.0,7663.0,2.0,1.0,3,3,1,3,Yes
1849,37,Female,Single,Finance,Finance Manager,Master's,Human Resources,Travel_Frequently,5,0,3,3,3.0,0,0.0,3,No,88249.0,7354.0,4.0,1.0,3,3,2,3,No
1850,42,Female,Single,Finance,Financial Analyst,High School,Medical,Travel_Rarely,12,0,10,7,6.0,1,0.0,2,No,75538.0,6294.0,4.0,3.0,3,3,3,2,No
1851,28,Male,Divorced,IT Support,IT Technician,Master's,Human Resources,Non-Travel,9,3,3,2,0.0,1,0.0,1,No,71471.0,5955.0,4.0,3.0,4,3,2,3,No
1852,41,Male,Single,Marketing,Marketing Analyst,High School,Life Sciences,Travel_Rarely,7,3,11,6,0.0,4,6.0,0,Yes,62583.0,5215.0,4.0,2.0,4,3,2,1,No
1853,26,Female,Single,Engineering,Senior Engineer,Bachelor's,Medical,Travel_Rarely,8,0,5,4,4.0,0,1.0,1,No,79940.0,6661.0,3.0,3.0,4,3,3,3,No
1854,33,Female,Married,Finance,Accountant,Bachelor's,Life Sciences,Travel_Rarely,20,0,3,2,2.0,2,6.0,0,Yes,72981.0,6081.0,3.0,4.0,4,1,3,4,Yes
1855,43,Male,Married,Marketing,Marketing Manager,Bachelor's,Medical,Travel_Rarely,5,1,16,10,4.0,1,3.0,3,Yes,73843.0,6153.0,4.0,4.0,4,3,3,3,No
1856,34,Male,Married,Operations,Operations Manager,Bachelor's,Technical Degree,Travel_Frequently,1,0,5,2,1.0,0,3.0,1,No,53222.0,4435.0,3.0,3.0,1,3,2,3,No
1857,22,Female,Single,Marketing,Content Strategist,Bachelor's,Medical,Travel_Rarely,24,1,4,1,1.0,1,4.0,1,Yes,55624.0,4635.0,4.0,1.0,1,1,1,4,No
1858,54,Male,Single,HR,HR Executive,High School,Medical,Travel_Frequently,1,0,12,7,0.0,4,0.0,3,No,46121.0,3843.0,3.0,3.0,1,1,2,4,Yes
1859,39,Male,Divorced,Sales,Sales Executive,Master's,Medical,Travel_Frequently,12,0,2,1,0.0,0,0.0,1,No,72905.0,6075.0,4.0,1.0,3,3,1,4,No
1860,44,Female,Single,HR,HR Executive,Bachelor's,Medical,Travel_Frequently,7,0,3,3,0.0,1,3.0,1,No,49304.0,4108.0,2.0,4.0,4,3,3,3,No
1861,30,Male,Married,Finance,Finance Manager,Bachelor's,Technical Degree,Non-Travel,4,2,10,5,0.0,1,2.0,2,No,90599.0,7549.0,1.0,1.0,2,1,4,3,No
1862,41,Female,Divorced,Marketing,Brand Executive,Bachelor's,Life Sciences,Non-Travel,3,1,2,2,1.0,2,0.0,2,Yes,58688.0,4890.0,4.0,1.0,3,2,4,3,No
1863,54,Female,Married,IT Support,Systems Analyst,Master's,Technical Degree,Travel_Frequently,1,0,13,10,1.0,1,6.0,1,No,80058.0,6671.0,4.0,2.0,3,4,3,4,Yes
1864,41,Female,Single,HR,Recruiter,Bachelor's,Technical Degree,Travel_Frequently,13,0,7,0,,0,5.0,0,No,52867.0,4405.0,2.0,4.0,3,2,2,3,Yes
1865,33,Male,Single,Operations,Supply Chain Executive,High School,Technical Degree,Travel_Rarely,17,1,5,4,3.0,0,4.0,0,No,45670.0,3805.0,3.0,4.0,2,4,1,3,No
1866,47,Female,Married,Legal,Legal Advisor,Bachelor's,Life Sciences,Travel_Frequently,7,7,2,0,0.0,0,1.0,1,No,66024.0,5502.0,1.0,4.0,4,4,2,4,Yes
1867,37,Female,Married,Sales,Sales Manager,Master's,Human Resources,Non-Travel,12,9,12,8,2.0,6,0.0,2,No,79511.0,6625.0,2.0,1.0,2,4,2,3,No
1868,27,Female,Married,IT Support,IT Technician,Bachelor's,Other,Travel_Rarely,1,1,6,5,1.0,1,5.0,0,No,55403.0,4616.0,4.0,2.0,3,1,2,4,No
1869,38,Female,Married,Marketing,Marketing Analyst,Master's,Life Sciences,Travel_Frequently,1,8,20,32,0.0,2,3.0,0,No,107589.0,8965.0,1.0,1.0,2,3,2,3,No
1870,46,Female,Divorced,HR,Recruiter,Associate,Marketing,Travel_Rarely,3,0,4,3,3.0,0,6.0,2,Yes,52955.0,4412.0,1.0,1.0,2,1,1,4,No
1871,39,Male,Married,HR,HR Executive,Master's,Marketing,Travel_Frequently,3,2,7,0,0.0,0,1.0,0,Yes,57833.0,4819.0,4.0,1.0,4,3,1,3,Yes
1872,44,Male,Divorced,Finance,Financial Analyst,PhD,Human Resources,Non-Travel,11,5,0,0,0.0,0,6.0,2,No,89943.0,7495.0,3.0,2.0,2,4,3,2,Yes
1873,37,Female,Married,IT Support,Systems Analyst,Bachelor's,Human Resources,Travel_Rarely,2,0,12,7,0.0,0,0.0,0,No,75540.0,,1.0,2.0,4,4,4,3,Yes
1874,46,Female,Married,Operations,Operations Manager,PhD,Marketing,Travel_Frequently,1,0,28,28,0.0,2,0.0,1,No,103188.0,8599.0,3.0,4.0,1,2,1,3,No
1875,22,Female,Single,Operations,Operations Manager,Master's,Life Sciences,Travel_Rarely,1,0,4,7,6.0,5,1.0,1,No,67283.0,5606.0,,3.0,1,1,1,4,No
1876,24,Male,Divorced,HR,Recruiter,Bachelor's,Technical Degree,Travel_Rarely,2,6,2,0,0.0,0,1.0,1,No,44818.0,3734.0,4.0,3.0,3,4,1,2,No
1877,39,Female,Single,Engineering,Tech Lead,Associate,Marketing,Non-Travel,2,0,3,2,2.0,2,6.0,1,No,74836.0,6236.0,2.0,1.0,2,1,3,3,No
1878,42,Male,Single,Finance,Finance Manager,Associate,Technical Degree,Travel_Frequently,1,1,10,3,2.0,1,4.0,0,No,86403.0,7200.0,1.0,3.0,3,1,2,3,No
1879,32,Male,Single,Sales,Sales Representative,Master's,Technical Degree,Travel_Rarely,11,3,8,4,0.0,2,6.0,0,No,76932.0,6411.0,2.0,1.0,3,2,2,3,No
1880,26,Male,Married,Legal,Compliance Officer,Master's,Medical,Travel_Frequently,8,0,8,3,0.0,1,3.0,0,Yes,99253.0,8271.0,2.0,4.0,1,3,2,3,No
1881,36,Female,Divorced,Marketing,Content Strategist,Bachelor's,Technical Degree,Non-Travel,8,1,6,0,0.0,0,4.0,0,Yes,76546.0,6378.0,2.0,1.0,4,3,4,1,Yes
1882,37,Male,Divorced,HR,HR Manager,Master's,Human Resources,Non-Travel,3,1,1,1,1.0,0,1.0,0,Yes,59613.0,4967.0,1.0,2.0,2,1,1,4,Yes
1883,38,Male,Married,Sales,Sales Manager,Master's,Other,Travel_Rarely,3,0,16,14,1.0,3,5.0,1,No,83069.0,6922.0,4.0,2.0,2,1,3,3,No
1884,24,Male,Divorced,Marketing,Marketing Manager,Bachelor's,Marketing,Travel_Frequently,13,0,6,2,,2,3.0,0,Yes,62009.0,5167.0,2.0,4.0,4,3,4,2,No
1885,32,Female,Single,Sales,Sales Representative,Bachelor's,Medical,Non-Travel,5,2,14,12,6.0,0,0.0,1,No,77402.0,6450.0,3.0,3.0,2,4,1,3,No
1886,22,Female,Divorced,Marketing,Brand Executive,Bachelor's,Marketing,Non-Travel,20,4,4,3,3.0,1,3.0,0,No,63641.0,5303.0,4.0,2.0,4,2,1,4,No
1887,22,Female,Married,HR,HR Executive,Bachelor's,Marketing,Non-Travel,3,0,4,1,1.0,1,6.0,0,No,57001.0,4750.0,3.0,4.0,1,1,1,3,No
1888,32,Male,Divorced,HR,Training Specialist,PhD,Life Sciences,Travel_Rarely,2,0,7,7,1.0,1,5.0,2,No,90279.0,7523.0,4.0,3.0,1,4,2,3,No
